"DateTime","Players","Average Players","Flags"
"2021-09-21 00:00:00",4202,,
"2021-09-22 00:00:00",7046,,
"2021-09-23 00:00:00",6694,,
"2021-09-24 00:00:00",5837,,
"2021-09-25 00:00:00",6301,,
"2021-09-26 00:00:00",6276,,
"2021-09-27 00:00:00",5039,,
"2021-09-28 00:00:00",4405,,
"2021-09-29 00:00:00",3657,,
"2021-09-30 00:00:00",3151,,
"2021-10-01 00:00:00",2975,,
"2021-10-02 00:00:00",3206,,
"2021-10-03 00:00:00",3070,,
"2021-10-04 00:00:00",2298,,
"2021-10-05 00:00:00",1852,,
"2021-10-06 00:00:00",2010,,
"2021-10-07 00:00:00",2386,,
"2021-10-08 00:00:00",2213,,
"2021-10-09 00:00:00",2403,,
"2021-10-10 00:00:00",2174,,
"2021-10-11 00:00:00",1514,,
"2021-10-12 00:00:00",1317,,
"2021-10-13 00:00:00",1129,,
"2021-10-14 00:00:00",1218,,
"2021-10-15 00:00:00",1116,,
"2021-10-16 00:00:00",1322,,
"2021-10-17 00:00:00",1395,,
"2021-10-18 00:00:00",953,,
"2021-10-19 00:00:00",941,,
"2021-10-20 00:00:00",859,,
"2021-10-21 00:00:00",1552,,
"2021-10-22 00:00:00",1942,,
"2021-10-23 00:00:00",2081,,
"2021-10-24 00:00:00",1859,,
"2021-10-25 00:00:00",1435,,
"2021-10-26 00:00:00",1176,,
"2021-10-27 00:00:00",1034,,
"2021-10-28 00:00:00",895,,
"2021-10-29 00:00:00",883,,
"2021-10-30 00:00:00",977,,
"2021-10-31 00:00:00",1011,,
"2021-11-01 00:00:00",830,,
"2021-11-02 00:00:00",768,,
"2021-11-03 00:00:00",707,,
"2021-11-04 00:00:00",653,,
"2021-11-05 00:00:00",615,,
"2021-11-06 00:00:00",730,,
"2021-11-07 00:00:00",733,,
"2021-11-08 00:00:00",535,,
"2021-11-09 00:00:00",483,,
"2021-11-10 00:00:00",460,,
"2021-11-11 00:00:00",479,,
"2021-11-12 00:00:00",461,,
"2021-11-13 00:00:00",566,,
"2021-11-14 00:00:00",611,,
"2021-11-15 00:00:00",494,,
"2021-11-16 00:00:00",477,,
"2021-11-17 00:00:00",436,,
"2021-11-18 00:00:00",393,,
"2021-11-19 00:00:00",417,,
"2021-11-20 00:00:00",471,,
"2021-11-21 00:00:00",466,,
"2021-11-22 00:00:00",376,,
"2021-11-23 00:00:00",346,,
"2021-11-24 00:00:00",523,,
"2021-11-25 00:00:00",886,,
"2021-11-26 00:00:00",1063,,
"2021-11-27 00:00:00",1251,,
"2021-11-28 00:00:00",1259,,
"2021-11-29 00:00:00",951,,
"2021-11-30 00:00:00",895,,
"2021-12-01 00:00:00",826,,
"2021-12-02 00:00:00",656,,
"2021-12-03 00:00:00",632,,
"2021-12-04 00:00:00",665,,
"2021-12-05 00:00:00",628,,
"2021-12-06 00:00:00",457,,
"2021-12-07 00:00:00",404,,
"2021-12-08 00:00:00",426,,
"2021-12-09 00:00:00",441,,
"2021-12-10 00:00:00",450,,
"2021-12-11 00:00:00",560,,
"2021-12-12 00:00:00",524,,
"2021-12-13 00:00:00",400,,
"2021-12-14 00:00:00",339,,
"2021-12-15 00:00:00",333,,
"2021-12-16 00:00:00",379,,
"2021-12-17 00:00:00",370,,
"2021-12-18 00:00:00",430,,
"2021-12-19 00:00:00",440,,
"2021-12-20 00:00:00",362,,
"2021-12-21 00:00:00",567,,
"2021-12-22 00:00:00",734,,
"2021-12-23 00:00:00",1062,,
"2021-12-24 00:00:00",1072,,
"2021-12-25 00:00:00",1420,,
"2021-12-26 00:00:00",1470,,
"2021-12-27 00:00:00",1436,,
"2021-12-28 00:00:00",1327,,
"2021-12-29 00:00:00",1234,,
"2021-12-30 00:00:00",1099,,
"2021-12-31 00:00:00",972,,
"2022-01-01 00:00:00",1211,,
"2022-01-02 00:00:00",1210,,
"2022-01-03 00:00:00",1020,,
"2022-01-04 00:00:00",933,,
"2022-01-05 00:00:00",872,,
"2022-01-06 00:00:00",768,,
"2022-01-07 00:00:00",669,,
"2022-01-08 00:00:00",788,,
"2022-01-09 00:00:00",874,,
"2022-01-10 00:00:00",688,,
"2022-01-11 00:00:00",656,,
"2022-01-12 00:00:00",574,,
"2022-01-13 00:00:00",527,,
"2022-01-14 00:00:00",515,,
"2022-01-15 00:00:00",626,,
"2022-01-16 00:00:00",640,,
"2022-01-17 00:00:00",530,,
"2022-01-18 00:00:00",460,,
"2022-01-19 00:00:00",401,,
"2022-01-20 00:00:00",431,,
"2022-01-21 00:00:00",449,,
"2022-01-22 00:00:00",499,,
"2022-01-23 00:00:00",503,,
"2022-01-24 00:00:00",399,,
"2022-01-25 00:00:00",380,,
"2022-01-26 00:00:00",345,,
"2022-01-27 00:00:00",407,,
"2022-01-28 00:00:00",600,,
"2022-01-29 00:00:00",801,,
"2022-01-30 00:00:00",788,,
"2022-01-31 00:00:00",605,,
"2022-02-01 00:00:00",618,,
"2022-02-02 00:00:00",617,,
"2022-02-03 00:00:00",649,,
"2022-02-04 00:00:00",544,,
"2022-02-05 00:00:00",579,,
"2022-02-06 00:00:00",510,,
"2022-02-07 00:00:00",384,,
"2022-02-08 00:00:00",328,,
"2022-02-09 00:00:00",329,,
"2022-02-10 00:00:00",313,,
"2022-02-11 00:00:00",341,,
"2022-02-12 00:00:00",431,,
"2022-02-13 00:00:00",384,,
"2022-02-14 00:00:00",305,,
"2022-02-15 00:00:00",295,,
"2022-02-16 00:00:00",271,,
"2022-02-17 00:00:00",267,,
"2022-02-18 00:00:00",304,,
"2022-02-19 00:00:00",363,,
"2022-02-20 00:00:00",347,,
"2022-02-21 00:00:00",802,,
"2022-02-22 00:00:00",1140,,
"2022-02-23 00:00:00",1018,,
"2022-02-24 00:00:00",688,,
"2022-02-25 00:00:00",554,,
"2022-02-26 00:00:00",508,,
"2022-02-27 00:00:00",464,,
"2022-02-28 00:00:00",339,,
"2022-03-01 00:00:00",305,,
"2022-03-02 00:00:00",302,,
"2022-03-03 00:00:00",288,,
"2022-03-04 00:00:00",294,,
"2022-03-05 00:00:00",333,,
"2022-03-06 00:00:00",326,,
"2022-03-07 00:00:00",263,,
"2022-03-08 00:00:00",248,,
"2022-03-09 00:00:00",239,,
"2022-03-10 00:00:00",237,,
"2022-03-11 00:00:00",243,,
"2022-03-12 00:00:00",313,,
"2022-03-13 00:00:00",305,,
"2022-03-14 00:00:00",224,,
"2022-03-15 00:00:00",207,,
"2022-03-16 00:00:00",213,,
"2022-03-17 00:00:00",216,,
"2022-03-18 00:00:00",235,,
"2022-03-19 00:00:00",262,,
"2022-03-20 00:00:00",283,,
"2022-03-21 00:00:00",237,,
"2022-03-22 00:00:00",204,,
"2022-03-23 00:00:00",194,,
"2022-03-24 00:00:00",193,,
"2022-03-25 00:00:00",223,,
"2022-03-26 00:00:00",311,,
"2022-03-27 00:00:00",293,,
"2022-03-28 00:00:00",397,,
"2022-03-29 00:00:00",608,,
"2022-03-30 00:00:00",671,,
"2022-03-31 00:00:00",700,,
"2022-04-01 00:00:00",672,,
"2022-04-02 00:00:00",836,,
"2022-04-03 00:00:00",901,,
"2022-04-04 00:00:00",627,,
"2022-04-05 00:00:00",477,,
"2022-04-06 00:00:00",402,,
"2022-04-07 00:00:00",345,,
"2022-04-08 00:00:00",351,,
"2022-04-09 00:00:00",438,,
"2022-04-10 00:00:00",529,,
"2022-04-11 00:00:00",398,,
"2022-04-12 00:00:00",394,,
"2022-04-13 00:00:00",321,,
"2022-04-14 00:00:00",337,,
"2022-04-15 00:00:00",350,,
"2022-04-16 00:00:00",377,,
"2022-04-17 00:00:00",343,,
"2022-04-18 00:00:00",303,,
"2022-04-19 00:00:00",244,,
"2022-04-20 00:00:00",227,,
"2022-04-21 00:00:00",251,,
"2022-04-22 00:00:00",271,,
"2022-04-23 00:00:00",312,,
"2022-04-24 00:00:00",322,,
"2022-04-25 00:00:00",233,,
"2022-04-26 00:00:00",230,,
"2022-04-27 00:00:00",208,,
"2022-04-28 00:00:00",243,,
"2022-04-29 00:00:00",258,,
"2022-04-30 00:00:00",322,,
"2022-05-01 00:00:00",309,,
"2022-05-02 00:00:00",276,,
"2022-05-03 00:00:00",254,,
"2022-05-04 00:00:00",415,,
"2022-05-05 00:00:00",541,,
"2022-05-06 00:00:00",492,,
"2022-05-07 00:00:00",509,,
"2022-05-08 00:00:00",492,,
"2022-05-09 00:00:00",400,,
"2022-05-10 00:00:00",396,,
"2022-05-11 00:00:00",339,,
"2022-05-12 00:00:00",310,,
"2022-05-13 00:00:00",331,,
"2022-05-14 00:00:00",404,,
"2022-05-15 00:00:00",384,,
"2022-05-16 00:00:00",305,,
"2022-05-17 00:00:00",306,,
"2022-05-18 00:00:00",291,,
"2022-05-19 00:00:00",269,,
"2022-05-20 00:00:00",294,,
"2022-05-21 00:00:00",341,,
"2022-05-22 00:00:00",363,,
"2022-05-23 00:00:00",307,,
"2022-05-24 00:00:00",292,,
"2022-05-25 00:00:00",267,,
"2022-05-26 00:00:00",305,,
"2022-05-27 00:00:00",293,,
"2022-05-28 00:00:00",375,,
"2022-05-29 00:00:00",337,,
"2022-05-30 00:00:00",297,,
"2022-05-31 00:00:00",266,,
"2022-06-01 00:00:00",256,,
"2022-06-02 00:00:00",257,,
"2022-06-03 00:00:00",253,,
"2022-06-04 00:00:00",312,,
"2022-06-05 00:00:00",312,,
"2022-06-06 00:00:00",268,,
"2022-06-07 00:00:00",252,,
"2022-06-08 00:00:00",230,,
"2022-06-09 00:00:00",248,,
"2022-06-10 00:00:00",253,,
"2022-06-11 00:00:00",282,,
"2022-06-12 00:00:00",324,,
"2022-06-13 00:00:00",295,,
"2022-06-14 00:00:00",304,,
"2022-06-15 00:00:00",292,,
"2022-06-16 00:00:00",298,,
"2022-06-17 00:00:00",255,,
"2022-06-18 00:00:00",287,,
"2022-06-19 00:00:00",304,,
"2022-06-20 00:00:00",281,,
"2022-06-21 00:00:00",242,,
"2022-06-22 00:00:00",241,,
"2022-06-23 00:00:00",308,,
"2022-06-24 00:00:00",575,,
"2022-06-25 00:00:00",808,,
"2022-06-26 00:00:00",919,,
"2022-06-27 00:00:00",715,,
"2022-06-28 00:00:00",639,,
"2022-06-29 00:00:00",598,,
"2022-06-30 00:00:00",544,,
"2022-07-01 00:00:00",526,,
"2022-07-02 00:00:00",607,,
